Gene Symbol	Gene ID	
PHYH	5264	
FBN2	2201	
ODF2	4957	
DHX30	22907	
TMEM104	54868	
ATF4	468	
CLDN18	51208	
OPA3	80207	
STK36	27148	
MARK4	57787	
KAZN	23254	
KLC2	64837	
NHP2	55651	
BVES	11149	
SAP30L	79685	
CYLC2	1539	
SNX31	169166	
EPPIN	57119	
RAD51B	5890	
EPB41	2035	
TCAF2	285966	
AGFG1	3267	
OR5T1	390155	
KCNQ2	3785	
SP110	3431	
LOC153577	-	
HIST1H2AE	-	
GCSAM	257144	
CPEB1	64506	
VASP	7408	
FAM199X	139231	
CLVS2	134829	
RGS7BP	401190	
TCERG1	10915	
LGSN	51557	
GH2	2689	
GGT7	2686	
HDAC9	9734	
CIB4	130106	
RPS29	6235	
THAP1	55145	
NCDN	23154	
STAU1	6780	
APLNR	187	
TSEN34	79042	
SLC22A6	9356	
PLEKHG6	55200	
HRAT56	-	
MB	4151	
VCAM1	7412	
MRPL42	28977	
CDC5L	988	
KLC1	3831	
MLNR	2862	
TMBIM6	7009	
CCDC114	-	
SEPP1	6414	
DNMT3L	29947	
SEC24C	9632	
GRIPAP1	56850	
PYY	5697	
LCE2B	26239	
CLTA	1211	
NAV2	89797	
LOC100506790	100506790	
DEFB121	245934	
MOB4	25843	
PLEKHG5	57449	
GUCY1A2	2977	
IMPACT	55364	
CKS2	1164	
WDR11	55717	
KCNJ16	3773	
ATP6V1H	51606	
LASP1	3927	
TMED5	50999	
TOP1	7150	
NDUFS2	4720	
EGFLAM	133584	
TMCC1	23023	
CDC42SE1	56882	
ALPPL2	-	
RTFDC1	-	
C1orf27	54953	
CDK2AP2	10263	
SULT1C3	442038	
KRTAP11-1	337880	
TDP2	51567	
ADPRM	56985	
MAPKAPK5	8550	
ODF2L	57489	
PIBF1	10464	
THOC2	57187	
ANKFY1	51479	
FGFR3	2261	
CPXCR1	53336	
IP6K3	117283	
SF3A3	10946	
CERKL	375298	
SPINT2	10653	
SOST	50964	
PLCG2	5336	
MAPKAPK2	9261	
USP17L24	728369	
RIMKLA	284716	
CEACAM20	125931	
THAP2	83591	
TMC3	342125	
GSTT2B	653689	
ABCC9	10060	
ELMO2	63916	
NELFB	25920	
KYAT3	56267	
BLOC1S5	63915	
KLK5	25818	
LOC101929628	-	
PIWIL2	55124	
ARID4B	51742	
UGT1A5	54579	
HERC1	8925	
METTL18	92342	
SH2B3	10019	
KAT5	10524	
SLC35F5	80255	
KRT16P2	400578	
LINC01615	101929484	
CDH19	28513	
SLC35A5	55032	
UFSP2	55325	
BEND3	57673	
MROH8	140699	
CLEC18A	348174	
ZBED3	84327	
ACACA	31	
GABRB3	2562	
AOC1	26	
AMPH	273	
GUCY1A2	2977	
LINC01231	101929247	
SPEM1	374768	
ACVR1C	130399	
C2orf68	388969	
THYN1	29087	
COL21A1	81578	
NRG1	3084	
ENPP4	22875	
LINC00557	100861544	
NUDT21	11051	
VGLL4	9686	
ZNF418	147686	
FAT4	79633	
PRICKLE3	4007	
RSPO1	284654	
SLC27A4	10999	
MOB4	25843	
NIPBL	25836	
SLC36A4	120103	
GCK	2645	
ASPM	259266	
C10orf53	282966	
ESR2	2100	
CCDC42	146849	
ATP9A	10079	
PLCG1	5335	
HFE	3077	
LINC01628	102724321	
LINC00163	727699	
ICMT	23463	
BMPER	168667	
CCDC86	79080	
ANK3	288	
TMEM230	29058	
LDB3	11155	
OR52K1	390036	
FSCB	84075	
SPC25	57405	
MAGEA9B	728269	
SART1	9092	
COA6	388753	
GNPAT	8443	
PPM1A	5494	
PRKAG2	51422	
SLC10A6	345274	
ACSL5	51703	
RASSF1	11186	
DCK	1633	
ACAN	176	
DLGAP5	9787	
NLRP3	114548	
NOS2	4843	
CAMK2B	816	
TMLHE	55217	
LOC100133985	-	
HIST1H2BC	8346; 8343; 8347; 8344; 8339; 3017	
COTL1	23406	
CHCHD7	79145	
DNM2	1785	
OSTF1	26578	
LSM10	84967	
C9orf170	-	
TMEM186	25880	
CYP2A13	1553	
SERF1A	8293	
SLC16A2	6567	
BLVRB	645	
OR51F1	256892	
CNN2	1265	
CNPY4	245812	
VSTM2L	128434	
OR2C3	81472	
LEPR	3953	
C2orf27B	-	
DENND6B	414918	
FOXD4	2298	
SNAR-C3	100170226	
TBL1Y	90665	
HK3	3101	
NPL	80896	
EMC9	51016	
SLC43A1	8501	
PDE4DIP	9659	
NEURL1	9148	
SNRNP200	23020	
PRKAG2	51422	
SGIP1	84251	
TSG101	7251	
EEF1B2	1933	
SLC36A2	153201	
C5orf63	401207	
CTSL	1514	
TEX261	113419	
SLAMF6	114836	
PCDHGB6	56100	
FMNL3	91010	
CEP41	95681	
PLCZ1	89869	
NDUFA3	4696	
MTMR2	8898	
GLB1	2720	
GABARAPL2	11345	
MECOM	2122	
PIGC	5279	
KCTD5	54442	
KCNMB2	10242	
NAIP	4671	
ZNF821	55565	
KIAA1211	57482	
MAP4K4	9448	
BAHD1	22893	
LOC101929517	-	
KLHL8	57563	
NFATC2IP	84901	
NAP1L3	4675	
GET4	51608	
ARV1	64801	
SLC7A5	8140	
ANAPC11	51529	
C18orf21	83608	
MEIS2	4212	
MPST	4357	
SPIN2B	474343	
DNAAF5	54919	
LOC101929034	-	
C7orf33	202865	
TNKS	8658	
AK1	203	
LAMA3	3909	
PCDHGA5	56110	
GPATCH2L	55668	
CDK2	1017	
MIA	8190	
CASP7	840	
LAIR1	3903	
FAT4	79633	
SLC26A3	1811	
TRIM36	55521	
WASF1	8936	
ING3	54556	
IL24	11009	
MAPK9	5601	
UGT2B11	10720	
SLC25A25	114789	
STX11	8676	
LRRC37A	9884	
ACTL7B	10880	
RBM25	58517	
MMP20	9313	
TMEM189	-	
ATP11B	23200	
LYPD2	137797	
SLC25A45	283130	
UGT1A9	54600	
TLE1	7088	
CROT	54677	
GIP	2695	
PTGDR	5729	
EMILIN2	84034	
CDCP2	200008	
AKR1E2	83592	
SP140L	93349	
DENND6A	201627	
GBP3	2635	
PAK4	10298	
SLC4A7	9497	
CTDP1	9150	
HERC2	8924	
PIH1D2	120379	
RPF1	80135	
ITFG2	55846	
FZD9	8326	
GJA10	84694	
DEFB135	613209	
VPS13B	157680	
MIR99AHG	388815	
SLC10A5	347051	
C1QTNF9B	387911	
BCAP29	55973	
G3BP2	9908	
BANF1	8815	
DEF8	54849	
GRB10	2887	
KRT13	3860	
LINC01293	101927861	
POLR2J3	548644	
CDKN2A	1029	
ZNF107	51427	
HOXD10	3236	
FAH	2184	
PAPD5	64282	
PSMD2	5708	
SLC5A8	160728	
KCNK10	54207	
STARD7	56910	
ZXDA	7789	
TTC32	130502	
COL6A6	131873	
ARPP21	10777	
NUDT2	318	
CSH2	1443	
CFHR5	81494	
PAIP1	10605	
ZNF654	55279	
PYGB	5834	
LOC102725068	-	
PPP4R4	57718	
BAG5	9529	
AKT1	207	
NCAPH	23397	
CDK20	23552	
CENPO	79172	
ZNF428	126299	
APH1A	51107	
TMEM178A	130733	
NBPF9	400818	
PTCHD1	139411	
CES1	1066	
MAGEA12	4111	
APOC3	345	
KRTAP21-3	100288323	
RRAGD	58528	
NFAM1	150372	
ZNF654	55279	
RTP3	83597	
IL17RD	54756	
SNORD35B	84546	
LOC100507468	-	
LOC100505984	-	
CYP46A1	10858	
FMR1	2332	
ATPAF1	64756	
ZPBP	11055	
DNAJC3	5611	
KIF2B	84643	
CDC16	8881	
TMTC2	160335	
FCGR3B	2215	
FRG2	448831	
PLXNB3	5365	
CRIP1	1396	
CLN3	1201	
RAB23	51715	
SLC46A1	113235	
DPP6	1804	
TMEM117	84216	
PADI1	29943	
LINC01118	388948	
TMEM215	401498	
TM7SF3	51768	
GALC	2581	
MAGI1	9223	
POLA1	5422	
SLC14A2	8170	
PMS2	5395	
LOC101928283	101928283	
EN1	2019	
ST8SIA2	8128	
TMEM144	55314	
PKD1	5310	
SLC10A3	8273	
KLHL9	55958	
FOXE3	2301	
LOC107984282	107984282	
FXYD4	53828	
ZNF829	374899	
AVIL	10677	
PPP1R35	221908	
IL10RA	3587	
CYB561D2	11068	
PCDH11Y	83259	
BCL2L14	79370	
APOOL	139322	
FAM46B	-	
RGS9BP	388531	
CDC25C	995	
HORMAD1	84072	
GRIN2B	2904	
PUM1	9698	
CRYBG3	131544	
ARID5A	10865	
ZC2HC1C	79696	
SLAMF6	114836	
PDF	64146	
LINC01498	102723562	
BAIAP2	10458	
HGH1	51236	
MVB12B	89853	
PLIN2	123	
MATN2	4147	
BIN1	274	
PPHLN1	51535	
ACAD11	84129	
CCDC130	81576	
RASAL2	9462	
CCDC85A	114800	
GRM3	2913	
ZNF451	26036	
EFNA1	1942	
WBSCR17	-	
RPS29	6235	
HM13	81502	
OGDH	4967	
SPHK1	8877	
RREB1	6239	
NOC2LP2	401010	
APLP2	334	
CCL25	6370	
C1QL3	389941	
SGO2	151246	
TRIM33	51592	
DNTTIP2	30836	
SFI1	9814	
C12orf10	60314	
IPMK	253430	
DPY19L2	283417	
RNF185	91445	
SLC28A1	9154	
C10orf25	-	
SPDYE8P	-	
HCLS1	3059	
UBE2D1	7321	
ZNF92	168374	
C3orf56	285311	
NRDE2	55051	
TAF3	83860	
BCAR1	9564	
CYP4Z2P	163720	
PRPSAP1	5635	
HLTF	6596	
MNAT1	4331	
NEDD4	4734	
SMARCC1	6599	
KCNK7	10089	
SPAG11A	653423	
ZNF716	441234	
SLC27A1	376497	
NADSYN1	55191	
MPDZ	8777	
FBXO3	26273	
CUX1	1523	
TSSK2	23617	
UTP20	27340	
GRK6	2870	
BICD1	636	
GNG5	2787	
ASIC3	9311	
PDE6A	5145	
EDA2R	60401	
HHIP	64399	
ESYT1	23344	
ZNF175	7728	
PNPLA5	150379	
KCNH8	131096	
IDE	3416	
GNGT1	2792	
PARP4	143	
DLX6	1750	
PAPSS1	9061	
KRTAP4-4	84616	
OR2M4	26245	
MAPK12	6300	
CD151	977	
CCND2	894	
C3orf30	152405	
RHCE	6006	
FAM186B	84070	
KLHL3	26249	
HSPA5	3309	
SPATA31D1	389763	
UBE2F	140739	
CACNG6	59285	
CLK3	1198	
EMX2	2018	
H1FOO	-	
ATP5EP2	-	
RPSA	3921	
CAPRIN1	4076	
HGH1	51236	
POP5	51367	
IFNAR1	3454	
PDCD5	9141	
VPS41	27072	
FAIM	55179	
BRCAT107	-	
FBXO22-AS1	-	
KRT20	54474	
ERO1B	56605	
ZBTB25	7597	
NCAM1	4684	
GUSB	2990	
CANT1	124583	
LTBR	4055	
MEIS1	4211	
GRWD1	83743	
STEAP1	26872	
SPRR2E	6704	
ODC1	4953	
C12orf60	144608	
LOC100996654	-	
IFNW1	3467	
LOC101927058	-	
TCEB1	6921	
TNNT2	7139	
MRO	83876	
TMEM211	255349	
EFCC1	79825	
ACTC1	70	
CHD1	1105	
GMPPB	29925	
DEFB103A	414325	
WDR62	284403	
MKNK2	2872	
RAPGEF4	11069	
CFAP206	154313	
UACA	55075	
NLRP10	338322	
COL9A1	1297	
PLIN2	123	
COL2A1	1280	
HIST1H3B	-	
KIF20A	10112	
ADORA1	134	
TAB1	10454	
BEST3	144453	
OR4F4	26682	
EFCAB6-AS1	100874197	
ZBTB11	27107	
DUSP14	11072	
KCNC4	3749	
ENTPD1	953	
SLC35A2	7355	
RPL7A	6130	
CES3	23491	
SLC6A8	6535	
MADCAM1	8174	
KCNK10	54207	
WDR37	22884	
AVL9	23080	
CCDC102A	92922	
RORC	6097	
TMEM236	653567	
WDR60	-	
ZNF92	168374	
RTP4	64108	
CALN1	83698	
GRIK5	2901	
NXPE3	91775	
PKIA	5569	
ETV3L	440695	
BCKDHB	594	
GLT8D1	55830	
LINC01564	101927171	
TCP10	-	
KRTAP10-11	386678	
FIBP	9158	
CTAGE5	4253	
PPFIBP1	8496	
ARF5	381	
JAKMIP2	9832	
CYP2A6	1548	
C6orf1	221491	
RASA1	5921	
ADAM30	11085	
SLA2	84174	
MAGEE1	57692	
DHX57	90957	
TCF20	6942	
NOX5	79400	
APCDD1L	164284	
ARHGAP11B	89839	
HIPK2	28996	
POM121L10P	646074	
TAPT1-AS1	202020	
PAN3	255967	
ATP1A4	480	
LILRB3	11025	
TRIM31	11074	
PLPPR4	9890	
TEP1	7011	
ACBD5	91452	
ACP1	52	
FAM149A	25854	
XRCC5	7520	
GABRR2	2570	
NEUROD2	4761	
LINC01412	101928455	
RYR1	6261	
TP53AIP1	63970	
REM2	161253	
EID3	493861	
ACTL9	284382	
ACTR3	10096	
LINC01353	100506775	
FAM198B	51313	
TDO2	6999	
SUSD4	55061	
COL12A1	1303	
RGPD5	84220	
S100G	795	
ANKAR	150709	
MAPK6	5597	
GAL3ST4	79690	
ALPK3	57538	
DNTTIP1	116092	
NAT10	55226	
OLFM3	118427	
MIS12	79003	
DMGDH	29958	
GMPPB	29925	
ZKSCAN3	80317	
IL36RN	26525	
C1orf21	81563	
FAM9C	171484	
ZNF706	51123	
NET1	10276	
RNF214	257160	
OR12D2	26529	
FAM170A	340069	
PRSS37	136242	
FEZ1	9638	
WIPF2	147179	
ZMYM1	79830	
FYCO1	79443	
CRYGD	1421	
SLC4A3	6508	
ADAM10	102	
PRMT9	90826	
PPP1R16B	26051	
GJA4	2701	
MED15	51586	
TNFSF4	7292	
TOR1AIP2	163590	
KCTD21	283219	
LHX3	8022	
HLA-H	3136	
PCDHB13	56123	
CD34	947	
LCK	3932	
CCDC85B	11007	
HAS2	3037	
PLET1	349633	
RTEL1	51750	
CXorf40A	91966	
BPIFB2	80341	
GIMAP4	55303	
ATP13A5	344905	
UNC93A	54346	
SURF1	6834	
ZBTB9	221504	
LOC101928134	-	
NLGN4Y	22829	
BCL2	596	
FAM92A1	-	
SLC37A2	219855	
SIGLEC15	284266	
LRSAM1	90678	
FOXP3	50943	
C17orf75	64149	
SNAI2	6591	
SEC14L1	6397	
SAMD11	148398	
ZNF148	7707	
TRIM36	55521	
TGIF1	7050	
ENPEP	2028	
UFC1	51506	
NUDT9	53343	
AKAP2	445815	
ADAM22	53616	
UBE2D2	7322	
CADPS	8618	
TBC1D28	254272	
BRWD1	54014	
TCTN1	79600	
STAB2	55576	
HEPACAM	220296	
FTSJ1	24140	
ATXN2L	11273	
DHH	50846	
BTRC	8945	
MAVS	57506	
SUPT3H	8464	
NMNAT2	23057	
IL1F10	84639	
DIO1	1733	
TRIM14	9830	
IFT22	64792	
NSA2	10412	
EID2	163126	
ITPRIPL1	150771	
PABPC1L2B-AS1	101928345	
FBXW11	23291	
POLR2J3	548644	
ADAMTS14	140766	
BTBD7	55727	
SLCO1A2	6579	
N4BP1	9683	
SP8	221833	
KCNH1	3756	
ZMYM2	7750	
DDX23	9416	
MRPL35	51318	
PRPH2	5961	
TMSB10	9168	
IFT122	55764	
OAS2	4939	
HIST1H4H	8365	
H1FNT	-	
ADAMTS6	11174	
C3orf62	375341	
LOC101928807	101928807	
CLDN9	9080	
PILRB	29990	
BTN2A1	11120	
VNN3	55350	
ZNF248	57209	
ZNF264	9422	
SDC3	9672	
HS2ST1	9653	
PIGU	128869	
PI16	221476	
ZNRF2	223082	
LOC100506691	100506691	
CDK5R1	8851	
H3F3A	-	
ELAVL3	1995	
OR5D18	219438	
TCEAL3	85012	
TRIM33	51592	
ADAMTS14	140766	
COX16	51241	
ERBB3	2065	
TMPRSS11D	9407	
CSF1	1435	
NQO1	1728	
SLC30A4	7782	
CA6	765	
OR1Q1	158131	
DMRTC1B	728656	
NHLRC1	378884	
TP53BP2	7159	
CD8B	926	
TCP1	6950	
CYP26A1	1592	
LINC01495	102723378	
CNGA4	1262	
STK31	56164	
LOC101927066	101927066	
TTC14	151613	
MYH1	4619	
PRMT3	10196	
CCL4L1	388372	
ARID2	196528	
USP27X	389856	
GOLGA6L9	440295	
VSX1	30813	
PAGE5	90737	
NXPH4	11247	
KRTAP4-11	653240	
XPNPEP1	7511	
TBCCD1	55171	
SPRTN	83932	
OR9A4	130075	
ZZZ3	26009	
TVP23B	51030	
KIRREL3	84623	
RSPH10B	222967	
PRRC2C	23215	
MTERF2	80298	
IQCE	23288	
ZNF568	374900	
MRGBP	55257	
IGSF8	93185	
TAS1R2	80834	
HIST3H2A	-	
AIM1L	-	
ISLR	3671	
FXN	2395	
C15orf53	-	
APLP1	333	
TRIM29	23650	
TANK	10010	
GPIHBP1	338328	
SPECC1L	23384	
ATG4A	115201	
TNFRSF10C	8794	
CERK	64781	
CHRNB1	1140	
AKAP4	8852	
NKX2-4	644524	
MYO18B	84700	
DOCK5	80005	
LOC100288798	100288798	
FILIP1L	11259	
PATZ1	23598	
CDH7	1005	
MAP6	4135	
TRIM71	131405	
OR2A42	402317	
COX8C	341947	
MAEL	84944	
HSD17B11	51170	
LOC101929625	-	
COL8A1	1295	
LOC105379362	105379362	
ECE1	1889	
YIPF7	285525	
IL18R1	8809	
KIF11	3832	
TMEM94	9772	
C16orf62	-	
KCNMB4	27345	
HLTF	6596	
MAP2K4	6416	
IL4	3565	
SNX20	124460	
PNCK	139728	
SH3BGRL	6451	
ZCWPW2	152098	
IRF7	3665	
CD1D	912	
DSEL	92126	
CSF3	1440	
ABCF2	10061	
ZC3H15	55854	
ZNF324	25799	
FAM127A	-	
ANGPT1	284	
SUGT1	10910	
C11orf40	143501	
TRAF1	7185	
FGD2	221472	
PIN4P1	728758	
RAB3IP	117177	
CTNNA3	29119	
FBXO5	26271	
HIPK1	204851	
SYNGR4	23546	
EIF4B	1975	
SP100	6672	
HPD	3242	
TAS2R10	50839	
FLJ44635	-	
DDX51	317781	
CLASP2	23122	
NRSN2	80023	
NOX1	27035	
RCC1	1104	
DTYMK	1841	
AGPAT1	10554	
MIP	4284	
MLH3	27030	
FSHB	2488	
RBMXL3	139804	
TAS2R5	54429	
PIANP	196500	
SNHG11	128439	
SPATA13-AS1	100874231	
FRMPD4	9758	
NBPF1	55672	
RPS6KA2	6196	
IGF1	3479	
TPPP3	51673	
MB	4151	
PLEKHH1	57475	
YAP1	10413	
CCL22	6367	
MYL3	4634	
PHOX2A	401	
BMS1	9790	
CHMP5	51510	
SRPRB	58477	
SIMC1	375484	
CDH7	1005	
KRTAP10-9	386676	
TRIM64	120146	
RHOBTB3	22836	
SECTM1	6398	
EIF4E	1977	
KIAA1755	85449	
SORBS1	10580	
CAMP	820	
KLC2	64837	
ZNF266	10781	
CDHR4	389118	
NUP98	4928	
FAM58A	92002	
OR8K5	219453	
ZSCAN29	146050	
AIFM1	9131	
SERINC1	57515	
FAM150A	-	
KLF17	128209	
FAM63A	55793	
KBTBD3	143879	
INSIG1	3638	
OBP2B	29989	
RAB24	53917	
ARSD	414	
COL4A5	1287	
TUBGCP5	114791	
ZFP2	80108	
MZT1	440145	
C8orf58	541565	
AGPAT3	56894	
IL17RA	23765	
CCNE2	9134	
JOSD1	9929	
SEPT10	-	
LANCL3	347404	
MRVI1	-	
IREB2	3658	
NAP1L5	266812	
DEAF1	10522	
DNASE1L2	1775	
LOC105378292	105378292	
PDE9A	5152	
OR7C2	26658	
CSF2	1437	
GABRE	2564	
PLA2G4C	8605	
SP5	389058	
CYTH3	9265	
A1CF	29974	
TTC7A	57217	
SYCE1	93426	
TAGLN	6876	
SSTR2	6752	
SLC6A17	388662	
SNX8	29886	
RBM48	84060	
CDH8	1006	
MIF4GD	57409	
TESMIN	9633	
DHRS2	10202	
PILRA	29992	
TMEM203	94107	
CDRT15P2	644694	
LRRC43	254050	
CEACAM1	634	
RASD1	51655	
ZPR1	8882	
ERMN	57471	
HNRNPAB	3182	
IPO4	79711	
MITF	4286	
PLA2G4D	283748	
ABCA5	23461	
TGM6	343641	
HIST1H2BN	8341	
EBLN1	340900	
MED17	9440	
GPALPP1	55425	
LIPN	643418	
CMTR1	23070	
PAX8	7849	
LOC101928343	101928343	
MON1A	84315	
C10orf76	79591	
TAAR5	9038	
MRPS28	28957	
FUNDC2	65991	
MRPS31P5	100887750	
HIST1H1C	-	
ZNF492	57615	
BPHL	670	
ARHGAP35	2909	
CNTNAP4	85445	
PTK2B	2185	
PTOV1-AS1	100506033	
HOXD8	3234	
OR5T2	219464	
GGTLC1	92086	
DPY19L3	147991	
PRDM1	639	
SLC39A14	23516	
MGAT5	4249	
CETP	1071	
TNFRSF10A	8797	
PUSL1	126789	
RNF139	11236	
ADAMTS8	11095	
RNF219-AS1	-	
VAMP1	6843	
MYO19	80179	
CDRT8	94151	
HOXC6	3223	
KRT39	390792	
PCDHGC3	5098	
LILRA4	23547	
SNX29	92017	
TBC1D8B	54885	
TSPAN4	7106	
CDR1	1038	
KMT2C	58508	
ECM1	1893	
BRAT1	221927	
LOC105373480	105373480	
VHL	7428	
OR2L3	391192	
ZNF593	51042	
CETN1	1068	
MRPL55	128308	
EGFR	1956	
KRTAP19-3	337970	
RMI1	80010	
KDM5C	8242	
MMS19	64210	
NAF1	92345	
SEMA6A	57556	
NAA16	79612	
ASXL3	80816	
BAX	581	
NIT2	56954	
TTC3	7267	
CNOT6L	246175	
GSTO1	9446	
PRY2	442862	
MRM1	79922	
GRID2	2895	
SDHAP1	255812	
GPR183	1880	
PRAP1	118471	
LUC7L3	51747	
RORB	6096	
LACRT	90070	
DERL2	51009	
CLDN25	644672	
SLC22A17	51310	
KRT37	8688	
ZNF20	7568	
RBP7	116362	
PARP3	10039	
GABPB2	126626	
ASMTL	8623	
SLC52A1	55065	
AGGF1	55109	
RPL17	6139	
TSR1	55720	
FABP6	2172	
CNIH1	10175	
JADE3	9767	
ZNF780B	163131	
FBN3	84467	
NEUROD6	63974	
CLEC9A	283420	
LINC01491	101928442	
PPOX	5498	
TMEM88B	643965	
DCAF4	26094	
RPL21	6144	
RASL11B	65997	
LOC440446	-	
FCRL5	83416	
ELOVL1	64834	
SFI1	9814	
PON1	5444	
SLC34A1	6569	
CXCR1	3577	
EFNA1	1942	
FAM135B	51059	
SDC4	6385	
TRERF1	55809	
ABHD14B	84836	
PSMD7	5713	
GOLGA7B	401647	
PTP4A2	8073	
TCEAL7	56849	
SZRD1	26099	
RBM42	79171	
IRS4	8471	
COL6A5	256076	
FCRL1	115350	
ZFP28	140612	
PSME4	23198	
ATP6V1G2	534	
GOLGA4	2803	
ACOT7	11332	
DNMT3L	29947	
SOCS4	122809	
CTAG1A	246100	
FRS2	10818	
ZBTB4	57659	
APOL1	8542	
CTNNA3	29119	
FOXL1	2300	
AKAP2	445815	
FAM134B	-	
SCLT1	132320	
OR10H2	26538	
DHFR	1719	
CTAGE9	643854	
PCDHGA7	56108	
ZNF610	162963	
CXorf65	158830	
SLC22A1	6580	
NBPF11	200030	
ZBTB45	84878	
ZNF181	339318	
LAMA5	3911	
OR5G5P	81191	
ZNHIT2	741	
DOK4	55715	
ZNF839	55778	
NPAS3	64067	
ITGA6	3655	
PABPC5	140886	
NYAP2	57624	
ASPHD1	253982	
TRMT12	55039	
CRYGS	1427	
MAP1B	4131	
PELI1	57162	
TBC1D26	353149	
GNAZ	2781	
UTY	7404	
MTG1	92170	
LOC105377468	105377468	
MRI1	84245	
PPP1R3A	5506	
NDUFAF2	91942	
MRPL38	64978	
HMGCLL1	54511	
ALDH1A3	220	
PAQR8	85315	
CXCL12	6387	
BAG1	573	
KRTAP1-5	83895	
GDF1	2657	
SNORA33	594839	
UGT2A1	10941	
LCE3A	353142	
KIAA0930	23313	
TTTY7	246122	
APOL2	23780	
MRPS12	6183	
LINC01451	401561	
VN1R2	317701	
CYFIP1	23191	
GATAD1	57798	
PPP6R2	9701	
ERICH5	203111	
PKM	5315	
KAZN	23254	
VAV3-AS1	100873946	
ADRB3	155	
HUWE1	10075	
UHMK1	127933	
SLC35A2	7355	
KLF3	51274	
ORMDL2	29095	
RPLP0	6175	
DUBR	344595	
PRRT1	80863	
MASP1	5648	
LOC101928858	101928858	
CLEC4F	165530	
ALOX12B	242	
KIZ	55857	
ZMYM3	9203	
LRRC37A3	374819	
IFNW1	3467	
MED14	9282	
RRM2B	50484	
TPM2	7169	
LARP1B	55132	
SLC39A10	57181	
DHRS4	10901	
P3H4	10609	
SLC22A17	51310	
KCNJ5	3762	
PGAM5	192111	
TXNDC8	255220	
LOC101928775	101928775	
RNF215	200312	
MAN2B1	4125	
ARID4A	5926	
ICAM1	3383	
DNAAF5	54919	
RARA	5914	
SLC16A7	9194	
CAPS2	84698	
NUBPL	80224	
WRNIP1	56897	
ADGRL3	23284	
WDFY2	115825	
AGXT	189	
OXSM	54995	
MRPL24	79590	
CYP4F3	4051	
FCRL2	79368	
MAGEA2B	266740	
CT45A2	728911	
F13B	2165	
CEP63	80254	
SLC25A45	283130	
SAV1	60485	
LRRC74A	145497	
LDB2	9079	
BMP2K	55589	
DDX3X	1654	
MANEAL	149175	
FAM43B	163933	
F12	2161	
LENEP	55891	
NOP56	10528	
LCE1F	353137	
LOC101928253	101928253	
AAAS	8086	
METTL8	79828	
GABRB3	2562	
OTUD7A	161725	
RPL23AP32	56969	
SS18	6760	
LOC100505920	-	
ZNF705D	728957	
TSHR	7253	
SLC16A3	9123	
AGTRAP	57085	
HBD	3045; 100187828	
INTS6	26512	
DNAH10	196385	
SLC25A23	79085	
PAOX	196743	
EXO1	9156	
DKFZP586I1420	222161	
ATP5EP2	-	
ADAD2	161931	
SKIV2L2	23517	
GRTP1	79774	
TMED10P1	286102	
OR51I2	390064	
ASUN	-	
OR1C1	26188	
HHIPL1	84439	
GABPA	2551	
CERKL	375298	
PHF6	84295	
RFWD2	64326	
LHCGR	3973	
SDHC	6391	
OR4S2	219431	
SNX16	64089	
ALK	238	
CCAR2	57805	
ADGRG6	57211	
MAL2	114569	
TMEM190	147744	
LRP5	4041	
DOCK8	81704	
ZNF33A	7581	
PCAT1	100750225	
UBE2V1	7335	
CDK5RAP2	55755	
NETO1	81832	
FAM136A	84908	
CREB5	9586	
ZC3H11A	9877	
ZNF831	128611	
TSSK3	81629	
DDX59	83479	
ROBO1	6091	
SYNGR1	9145	
GLE1	2733	
RPL41	6171	
HMGCS2	3158	
HSD17B8	7923	
KMT5B	51111	
LOC105379239	-	
ATP5G3	518	
IL18	3606	
LOC390705	390705	
MATN4	8785	
AFG3L1P	172	
MACROD2	140733	
MTMR4	9110	
SUPT20H	55578	
METTL2A	339175	
FAM169A	26049	
CATSPER2P1	440278	
GLIS2	84662	
ZNF688	146542	
CENPL	91687	
DCUN1D4	23142	
SYNJ2	8871	
STRN4	29888	
DALRD3	55152	
RAB11B	9230	
CIDECP	-	
SLC27A6	28965	
CLMP	79827	
PAX4	5078	
LOC101927762	-	
CAMK1G	57172	
COPS4	51138	
BEND5	79656	
SMU1	55234	
POLR3A	11128	
KLRC3	3823	
ZNF500	26048	
DUOXA2	405753	
LOC100131662	-	
TNFRSF4	7293	
LINC01340	102546227	
AAED1	-	
HIST1H2BO	-	
COMMD10	51397	
DUX3	26582	
MRPL15	29088	
MXI1	4601	
PEX6	5190	
KIAA1522	57648	
STAMBP	10617	
ODF3L2	284451	
TRIP4	9325	
TSHZ1	10194	
TMEM185B	79134	
LOC101927987	-	
PSMA1	5682	
NFRKB	4798	
GLIPR1L2	144321	
GTF2H5	404672	
KIAA1147	57189	
TEK	7010	
C9orf50	375759	
GPR132	29933	
THRA	7067	
TNKS2	80351	
MSI1	4440	
KIF11	3832	
SLC11A2	4891	
FRMD7	90167	
UBE2Z	65264	
RNASEH2A	10535	
PPARD	5467	
MUTYH	4595	
FAM184B	27146	
PTPRA	5786	
SLC34A2	10568	
SORBS3	10174	
NCF4	4689	
IST1	9798	
RBMY1A3P	286557	
PHF21B	112885	
FCRL6	343413	
PSMF1	9491	
SLC9A8	23315	
LINC00634	339674	
ITGB5	3693	
FAM102A	399665	
OSBPL6	114880	
FLT3	2322	
C16orf47	-	
ZFYVE19	84936	
MPV17	4358	
KRTAP4-12	83755	
AGRP	181	
